Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,start_date,days
Georgia,US,2020-04-12 23:18:15,33.0406,-83.6431,12452,433,,12019.0,13.0,122.80814050000001,54453.0,2505.0,3.4773530360000002,84000013.0,USA,537.0439828,20.11725024,2020-04-12,0
Illinois,US,2020-04-12 23:18:15,40.3495,-88.9861,20852,720,,20132.0,17.0,177.68078180000003,100735.0,3680.0,3.4529061960000003,84000017.0,USA,858.3672336000001,17.64818722,2020-04-12,0
New Jersey,US,2020-04-12 23:18:15,40.2989,-74.521,61850,2350,,59500.0,34.0,696.3372772000001,126735.0,7604.0,3.7995149560000003,84000034.0,USA,1426.844055,12.29426031,2020-04-12,0
New York,US,2020-04-12 23:18:15,42.1657,-74.9481,189033,9385,23887.0,179648.0,36.0,1121.124012,461601.0,42594.0,4.9647416060000005,84000036.0,USA,2737.680538,22.53257368,2020-04-12,0
North Carolina,US,2020-04-12 23:18:15,35.6301,-79.8064,4570,89,,4481.0,37.0,46.07841902,62139.0,331.0,1.947483589,84000037.0,USA,626.5354222,7.242888402999999,2020-04-12,0
Texas,US,2020-04-12 23:18:15,31.0545,-97.5635,13677,283,2014.0,13394.0,48.0,59.50516088,124533.0,1338.0,2.069167215,84000048.0,USA,541.8115230000001,9.782847116000001,2020-04-12,0
Arizona,US,2020-04-13 23:07:54,33.7298,-111.4312,3705,122,,3583.0,4.0,50.90182789082197,43347.0,525.0,3.292847503373819,84000004.0,USA,595.5307782951309,14.170040485829961,2020-04-12,1
California,US,2020-04-13 23:07:54,36.1162,-119.6816,23931,714,,23217.0,6.0,61.035047905282056,190882.0,3015.0,2.9877564665078773,84000006.0,USA,486.83682312715933,12.59872132380594,2020-04-12,1
Florida,US,2020-04-14 00:42:00,27.7663,-81.6868,21019,499,,122520.0,12.0,579.3871934514303,196207.0,2833.0,0.405628398865216,84000012.0,USA,924.083459185368,2.302896300571456,2020-04-12,2
Georgia,US,2020-04-13 23:07:54,33.0406,-83.6431,13315,465,,12850.0,13.0,131.31949811985785,57021.0,2589.0,3.492301915133308,84000013.0,USA,562.3709427181686,19.44423582425836,2020-04-12,1
Illinois,US,2020-04-13 23:07:54,40.3495,-88.9861,22025,798,,21227.0,17.0,187.6759648568341,105768.0,3680.0,3.623155505107832,84000017.0,USA,901.2536413610727,16.708286038592508,2020-04-12,1
New Jersey,US,2020-04-13 23:07:54,40.2989,-74.521,64584,2443,,62141.0,34.0,727.1179742833693,129469.0,7781.0,3.7826706304967175,84000034.0,USA,1457.624752454068,12.047875634832153,2020-04-12,1
New York,US,2020-04-13 23:07:54,42.1657,-74.9481,195749,10058,23887.0,185691.0,36.0,1160.9555172357552,478357.0,42712.0,5.138212711176047,84000036.0,USA,2837.057652188998,21.819779411389074,2020-04-12,1
North Carolina,US,2020-04-13 23:07:54,35.6301,-79.8064,4886,94,,4792.0,37.0,49.264585407660405,63388.0,313.0,1.9238641015145312,84000037.0,USA,639.1288456448584,6.406058125255831,2020-04-12,1
Texas,US,2020-04-13 23:07:54,31.0545,-97.5635,14275,305,2269.0,13970.0,48.0,62.106907327923295,133226.0,1176.0,2.136602451838879,84000048.0,USA,579.6325629190828,8.238178633975481,2020-04-12,1
Arizona,US,2020-07-22 04:34:54,33.7298,-111.4312,148683,2918,18863.0,126902.0,4.0,2042.7089004834231,807666.0,6894.0,1.96256465096884,84000004.0,USA,11096.26875175941,4.636710316579569,2020-04-12,101
California,US,2020-07-22 04:34:54,36.1162,-119.6816,409305,7888,,401417.0,6.0,1035.8946394891523,6536932.0,,1.9271692258828992,84000006.0,USA,16544.075487729457,,2020-04-12,101
Florida,US,2020-07-22 04:34:54,27.7663,-81.6868,369834,5206,,364628.0,12.0,1721.941189614157,3099750.0,22123.0,1.407658571142729,84000012.0,USA,14432.386428793685,5.981872948403878,2020-04-12,101
Georgia,US,2020-07-22 04:34:54,33.0406,-83.6431,148988,3254,,145734.0,13.0,1403.2406922093994,1295291.0,15494.0,2.1840685155851483,84000013.0,USA,12199.674064036068,10.399495261363333,2020-04-12,101
Illinois,US,2020-07-22 04:34:54,40.3495,-88.9861,164864,7517,,157347.0,17.0,1301.0284788587212,2310029.0,,4.5595157220496905,84000017.0,USA,18229.653023034334,,2020-04-12,101
New Jersey,US,2020-07-22 04:34:54,40.2989,-74.521,177256,15737,31781.0,129738.0,34.0,1995.633959642836,1817955.0,21099.0,8.878119781558878,84000034.0,USA,20467.418508273302,11.903123166493659,2020-04-12,101
New York,US,2020-07-22 04:34:54,42.1657,-74.9481,408181,32520,72302.0,303359.0,36.0,2098.2328119772005,5230981.0,89995.0,7.967053831511022,84000036.0,USA,26889.580781636847,22.04781702235038,2020-04-12,101
North Carolina,US,2020-07-22 04:34:54,35.6301,-79.8064,103216,1705,78707.0,22804.0,37.0,984.1263666461864,1458997.0,,1.6518756781894282,84000037.0,USA,13910.996517571753,,2020-04-12,101
Texas,US,2020-07-22 04:34:54,31.0545,-97.5635,351071,4199,186529.0,160343.0,48.0,1210.761625073575,3043574.0,,1.1960543593745994,84000048.0,USA,10496.573634027536,,2020-04-12,101
Arizona,US,2020-07-21 04:38:59,33.7298,-111.4312,145183,2784,18518.0,123881.0,4.0,1994.6235030157102,793523.0,6698.0,1.9175798819421008,84000004.0,USA,10901.962529934875,4.613487805046045,2020-04-12,100
California,US,2020-07-21 04:38:59,36.1162,-119.6816,397870,7770,,390100.0,6.0,1006.9542278094552,6414321.0,,1.9528991881770428,84000006.0,USA,16233.763916548052,,2020-04-12,100
Florida,US,2020-07-21 04:38:59,27.7663,-81.6868,360394,5072,,355322.0,12.0,1677.9887005786504,3052106.0,21605.0,1.407348624005949,84000012.0,USA,14210.556726716599,5.994827882817138,2020-04-12,100
Georgia,US,2020-07-21 04:38:59,33.0406,-83.6431,145582,3177,,142405.0,13.0,1371.1613448950845,1273781.0,15047.0,2.1822752812847743,84000013.0,USA,11997.082531231921,10.33575579398552,2020-04-12,100
Illinois,US,2020-07-21 04:38:59,40.3495,-88.9861,163922,7494,,156428.0,17.0,1293.594661730149,2280284.0,,4.571686533839265,84000017.0,USA,17994.919593640094,,2020-04-12,100
New Jersey,US,2020-07-21 04:38:59,40.2989,-74.521,176963,15715,31448.0,129800.0,34.0,1992.3352236329104,1802874.0,21058.0,8.880387425620045,84000034.0,USA,20297.62930088188,11.899662641343104,2020-04-12,100
New York,US,2020-07-21 04:38:59,42.1657,-74.9481,407326,32506,72229.0,302591.0,36.0,2093.8377297606335,5164812.0,89995.0,7.98034007158885,84000036.0,USA,26549.442541650853,22.094096620397426,2020-04-12,100
North Carolina,US,2020-07-21 04:38:59,35.6301,-79.8064,101231,1677,78707.0,20847.0,37.0,965.2001261622237,1423888.0,,1.6566071657891357,84000037.0,USA,13576.245194069763,,2020-04-12,100
Texas,US,2020-07-21 04:38:59,31.0545,-97.5635,343783,4106,177871.0,161806.0,48.0,1185.6270206102722,2984554.0,,1.194358068898113,84000048.0,USA,10293.027482075815,,2020-04-12,100
Arizona,US,2020-08-05 04:34:56,33.7298,-111.4312,180505,3845,23944.0,152716.0,4.0,2479.90133425987,971244.0,13294.0,2.1301348993102684,84000004.0,USA,13343.615365180427,7.364892939253759,2020-04-12,115
California,US,2020-08-05 04:34:56,36.1162,-119.6816,526685,9684,,517001.0,6.0,1332.9672693940809,8305713.0,,1.8386701728737287,84000006.0,USA,21020.616835453682,,2020-04-12,115
Florida,US,2020-08-05 04:34:56,27.7663,-81.6868,497330,7402,,489928.0,12.0,2315.560526697948,3784458.0,28333.0,1.4883477771298734,84000012.0,USA,17620.375926942394,5.6970220980033375,2020-04-12,115
Georgia,US,2020-08-05 04:34:56,33.0406,-83.6431,197948,3921,,194027.0,13.0,1864.3695367510556,1664412.0,19426.0,1.980823246509184,84000013.0,USA,15676.233300679458,9.813688443429587,2020-04-12,115
Illinois,US,2020-08-05 04:34:56,40.3495,-88.9861,185993,7742,,178251.0,17.0,1467.7685235610572,2850676.0,,4.162522245460851,84000017.0,USA,22496.18267177227,,2020-04-12,115
New Jersey,US,2020-08-05 04:34:56,40.2989,-74.521,182970,15857,32697.0,134416.0,34.0,2059.9649410787206,2164936.0,21565.0,8.666448051593157,84000034.0,USA,24373.89877946768,11.786085150571132,2020-04-12,115
New York,US,2020-08-05 04:34:56,42.1657,-74.9481,417589,32725,73326.0,311538.0,36.0,2146.5941377005474,6153767.0,89995.0,7.836652785394251,84000036.0,USA,31633.113341048458,21.55109449722095,2020-04-12,115
North Carolina,US,2020-08-05 04:34:56,35.6301,-79.8064,128715,2061,105093.0,21561.0,37.0,1227.2498961678796,1854026.0,,1.6012119799557158,84000037.0,USA,17677.451858699835,,2020-04-12,115
Texas,US,2020-08-05 04:34:56,31.0545,-97.5635,466032,7271,306262.0,152499.0,48.0,1607.2351793690973,3884848.0,,1.5601932914477976,84000048.0,USA,13397.930554343218,,2020-04-12,115
Arizona,US,2020-08-06 04:35:14,33.7298,-111.4312,182203,3932,24222.0,154049.0,4.0,2503.2296213742065,985542.0,13559.0,2.1580325241626097,84000004.0,USA,13540.051083178532,7.441699642706211,2020-04-12,116
California,US,2020-08-06 04:35:14,36.1162,-119.6816,530606,9808,,520798.0,6.0,1342.8907809110108,8409400.0,,1.8484525240950915,84000006.0,USA,21283.034366352917,,2020-04-12,116
Florida,US,2020-08-06 04:35:14,27.7663,-81.6868,502739,7627,,495112.0,12.0,2340.7447441972117,3814884.0,28956.0,1.5170893843525168,84000012.0,USA,17762.038896369762,5.759648644724201,2020-04-12,116
Georgia,US,2020-08-06 04:35:14,33.0406,-83.6431,201713,3984,,197729.0,13.0,1899.8301188527573,1695224.0,19788.0,1.975083410588311,84000013.0,USA,15966.435546554,9.809977542349774,2020-04-12,116
Illinois,US,2020-08-06 04:35:14,40.3495,-88.9861,187752,7770,,179982.0,17.0,1481.6497171164274,2897344.0,,4.1384379394094335,84000017.0,USA,22864.464389135548,,2020-04-12,116
New Jersey,US,2020-08-06 04:35:14,40.2989,-74.521,183327,15842,32749.0,134736.0,34.0,2063.9842201078786,2187018.0,21565.0,8.641389429816666,84000034.0,USA,24622.50863807237,11.763133635525591,2020-04-12,116
New York,US,2020-08-06 04:35:14,42.1657,-74.9481,418225,32754,73410.0,312061.0,36.0,2149.8634620160287,6226435.0,89995.0,7.83166955586108,84000036.0,USA,32006.65934632739,21.518321477673503,2020-04-12,116
North Carolina,US,2020-08-06 04:35:14,35.6301,-79.8064,129733,2085,105093.0,22555.0,37.0,1236.9561494740124,1873668.0,,1.6071469865030483,84000037.0,USA,17864.731060506383,,2020-04-12,116
Texas,US,2020-08-06 04:35:14,31.0545,-97.5635,476999,7706,315652.0,153641.0,48.0,1645.0577928637522,3908235.0,,1.6155170136625023,84000048.0,USA,13478.586837902942,,2020-04-12,116
Arizona,US,2020-09-07 04:30:33,33.7298,-111.4312,205767,5221,31721.0,168825.0,4.0,2826.9679944968325,1259018.0,,2.5373359187819235,84000004.0,USA,17297.251699715758,,2020-04-12,148
California,US,2020-09-07 04:30:33,36.1162,-119.6816,738856,13731,,725125.0,6.0,1869.942878182278,12047191.0,,1.8584135474300807,84000006.0,USA,30489.78287048036,,2020-04-12,148
Florida,US,2020-09-07 04:30:33,27.7663,-81.6868,646431,11849,,634582.0,12.0,3009.7723982745483,4784770.0,,1.8329875887759093,84000012.0,USA,22277.8126019515,,2020-04-12,148
Georgia,US,2020-09-07 04:30:33,33.0406,-83.6431,283199,6037,,277162.0,13.0,2667.3044862204324,2479568.0,,2.1317165667957867,84000013.0,USA,23353.764844821573,,2020-04-12,148
Illinois,US,2020-09-07 04:30:33,40.3495,-88.9861,251515,8390,,243125.0,17.0,1984.8370648543728,4420300.0,,3.3357851420392417,84000017.0,USA,34882.91067242822,,2020-04-12,148
New Jersey,US,2020-09-07 04:30:33,40.2989,-74.521,194058,15989,34169.0,143900.0,34.0,2184.799019160815,3002307.0,,8.239289284646858,84000034.0,USA,33801.42735068716,,2020-04-12,148
New York,US,2020-09-07 04:30:33,42.1657,-74.9481,439501,32987,75425.0,331089.0,36.0,2259.231613173547,8796244.0,,7.505557439004687,84000036.0,USA,45216.62640582874,,2020-04-12,148
North Carolina,US,2020-09-07 04:30:33,35.6301,-79.8064,176901,2890,145884.0,28127.0,37.0,1686.6855757448168,2442950.0,,1.6336821159857773,84000037.0,USA,23292.624277227376,,2020-04-12,148
Texas,US,2020-09-07 04:30:33,31.0545,-97.5635,658202,13654,543412.0,101136.0,48.0,2269.98448503772,5282579.0,,2.074439153937545,84000048.0,USA,18218.37729296792,,2020-04-12,148
Arizona,US,2020-09-08 04:30:25,33.7298,-111.4312,205964,5219,31866.0,168879.0,4.0,2829.674515440015,1263397.0,,2.533937969742285,84000004.0,USA,17357.413401290363,,2020-04-12,149
California,US,2020-09-08 04:30:25,36.1162,-119.6816,740965,13758,,727207.0,6.0,1875.2804670089047,12158292.0,,1.8567678635293168,84000006.0,USA,30770.964215301174,,2020-04-12,149
Florida,US,2020-09-08 04:30:25,27.7663,-81.6868,648269,11871,,636398.0,12.0,3018.3300968812496,4801684.0,,1.8311842768973992,84000012.0,USA,22356.563915462797,,2020-04-12,149
Georgia,US,2020-09-08 04:30:25,33.0406,-83.6431,283807,6044,,277763.0,13.0,2673.0309228519955,2488841.0,,2.129616253298897,84000013.0,USA,23441.10242193421,,2020-04-12,149
Illinois,US,2020-09-08 04:30:25,40.3495,-88.9861,252884,8398,,244486.0,17.0,1995.640563420206,4449275.0,,3.320890210531311,84000017.0,USA,35111.56762709953,,2020-04-12,149
New Jersey,US,2020-09-08 04:30:25,40.2989,-74.521,194390,15991,34202.0,144197.0,34.0,2188.5368360730854,3054528.0,,8.22624620608056,84000034.0,USA,34389.356678927164,,2020-04-12,149
New York,US,2020-09-08 04:30:25,42.1657,-74.9481,440021,33002,75471.0,331548.0,36.0,2261.904645632745,8855109.0,,7.500096586299289,84000036.0,USA,45519.21882065705,,2020-04-12,149
North Carolina,US,2020-09-08 04:30:25,35.6301,-79.8064,177919,2897,156652.0,18370.0,37.0,1696.3918290509494,2459582.0,,1.6282690437783485,84000037.0,USA,23451.204242834057,,2020-04-12,149
Texas,US,2020-09-08 04:30:25,31.0545,-97.5635,659041,13697,543412.0,101932.0,48.0,2272.8779994648207,5320999.0,,2.078322896451056,84000048.0,USA,18350.878871381767,,2020-04-12,149
Arizona,US,2020-05-11 02:32:34,33.7298,-111.4312,11119,536,2775.0,7808.0,4.0,152.760438412429,137739.0,1528.0,4.820577390053061,84000004.0,USA,1892.35273194438,13.7422430074647,2020-04-12,29
California,US,2020-05-11 02:32:34,36.1162,-119.6816,67600,2716,,64884.0,6.0,172.41106675011767,955664.0,,4.017751479289942,84000006.0,USA,2437.3823919332026,,2020-04-12,29
Florida,US,2020-05-11 02:32:34,27.7663,-81.6868,40596,1721,,38875.0,12.0,191.1965022098559,538948.0,7404.0,4.239333924524583,84000012.0,USA,2538.303588358396,18.238250073898907,2020-04-12,29
Georgia,US,2020-05-11 02:32:34,33.0406,-83.6431,33580,1406,,32174.0,13.0,331.1835333732502,243547.0,5997.0,4.187016081000595,84000013.0,USA,2401.9879691022925,17.858844550327575,2020-04-12,29
Illinois,US,2020-05-11 02:32:34,40.3495,-88.9861,77741,3406,,74335.0,17.0,662.4343783852505,429984.0,,4.381214545735197,84000017.0,USA,3663.9120123950493,,2020-04-12,29
New Jersey,US,2020-05-11 02:32:34,40.2989,-74.521,138754,9256,15642.0,113856.0,34.0,1562.1597826662119,312447.0,,6.670798679677702,84000034.0,USA,3517.679761410193,,2020-04-12,29
New York,US,2020-05-11 02:32:34,42.1657,-74.9481,335395,26641,58006.0,250748.0,36.0,1989.1732560742896,1182998.0,72715.0,7.943171484369175,84000036.0,USA,7016.168945838109,21.680406684655406,2020-04-12,29
North Carolina,US,2020-05-11 02:32:34,35.6301,-79.8064,14938,564,,14374.0,37.0,150.61694163316238,192135.0,,3.7756058374615074,84000037.0,USA,1937.259745661243,,2020-04-12,29
Texas,US,2020-05-11 02:32:34,31.0545,-97.5635,39258,1094,21022.0,17142.0,48.0,170.80160895829158,501776.0,,2.786693158082429,84000048.0,USA,2183.1002123555895,,2020-04-12,29
Arizona,US,2020-05-12 03:32:31,33.7298,-111.4312,11383,542,2852.0,7989.0,4.0,156.38745124999366,150241.0,1537.0,4.761486427128173,84000004.0,USA,2064.1137716990506,13.502591583940964,2020-04-12,30
California,US,2020-05-12 03:32:31,36.1162,-119.6816,69329,2779,,66550.0,6.0,176.82081134199572,991897.0,,4.008423603398288,84000006.0,USA,2529.7931934355247,,2020-04-12,30
Florida,US,2020-05-12 03:32:31,27.7663,-81.6868,40982,1735,,39247.0,12.0,193.01446087211343,561057.0,7458.0,4.233565955785466,84000012.0,USA,2642.431174016039,18.198233370748135,2020-04-12,30
Georgia,US,2020-05-12 03:32:31,33.0406,-83.6431,34002,1444,,32558.0,13.0,335.3455182179052,251288.0,6015.0,4.2468090112346335,84000013.0,USA,2478.3337621887226,17.690135874360333,2020-04-12,30
Illinois,US,2020-05-12 03:32:31,40.3495,-88.9861,79007,3459,,75548.0,17.0,673.2220184083492,442425.0,,4.378093080359968,84000017.0,USA,3769.92230428081,,2020-04-12,30
New Jersey,US,2020-05-12 03:32:31,40.2989,-74.521,140206,9340,15642.0,115224.0,34.0,1578.5071024150573,425933.0,,6.661626463917378,84000034.0,USA,4795.360153295526,,2020-04-12,30
New York,US,2020-05-12 03:32:31,42.1657,-74.9481,337055,26988,58363.0,251704.0,36.0,1999.0184463874527,1204651.0,73143.0,8.007001824628029,84000036.0,USA,7144.589371049507,21.70061265965495,2020-04-12,30
North Carolina,US,2020-05-12 03:32:31,35.6301,-79.8064,15274,575,9115.0,5584.0,37.0,154.0047641253797,195865.0,,3.7645672384444153,84000037.0,USA,1974.8686084468698,,2020-04-12,30
Texas,US,2020-05-12 03:32:31,31.0545,-97.5635,40555,1117,21713.0,17725.0,48.0,176.44452726332253,525697.0,,2.754284305264456,84000048.0,USA,2287.1744211255545,,2020-04-12,30
Arizona,US,2020-06-24 04:33:41,33.7298,-111.4312,58378,1396,7746.0,49236.0,4.0,802.0369523914724,440518.0,4255.0,2.391311795539416,84000004.0,USA,6052.138034766292,7.288704649011613,2020-04-12,73
California,US,2020-06-24 04:33:41,36.1162,-119.6816,191477,5626,,185851.0,6.0,484.60194203702486,3496929.0,,2.9382119001237745,84000006.0,USA,8850.246163067059,,2020-04-12,73
Florida,US,2020-06-24 04:33:41,27.7663,-81.6868,103503,3238,,100265.0,12.0,481.90831277987985,1640752.0,13614.0,3.1284117368578688,84000012.0,USA,7639.315073091732,13.153241935016375,2020-04-12,73
Georgia,US,2020-06-24 04:33:41,33.0406,-83.6431,67810,2695,,65115.0,13.0,638.6672170827138,731261.0,10123.0,3.9743400678366014,84000013.0,USA,6887.368055318131,14.928476625866391,2020-04-12,73
Illinois,US,2020-06-24 04:33:41,40.3495,-88.9861,137825,6707,,131118.0,17.0,1087.64951777649,1400510.0,,4.86631598040994,84000017.0,USA,11052.160537936892,,2020-04-12,73
New Jersey,US,2020-06-24 04:33:41,40.2989,-74.521,169734,13025,29517.0,127192.0,34.0,1910.9476379136227,1283451.0,19512.0,7.6737719019171164,84000034.0,USA,14449.713415272583,11.495634345505321,2020-04-12,73
New York,US,2020-06-24 04:33:41,42.1657,-74.9481,389085,31232,69710.0,288143.0,36.0,2000.0708353601688,3500808.0,89995.0,8.02703779379827,84000036.0,USA,17995.718110427188,23.12990734672373,2020-04-12,73
North Carolina,US,2020-06-24 04:33:41,35.6301,-79.8064,54639,1296,36921.0,16422.0,37.0,520.9626467522571,773828.0,,2.3719321363860977,84000037.0,USA,7378.163637896111,,2020-04-12,73
Texas,US,2020-06-24 04:33:41,31.0545,-97.5635,122932,2236,70714.0,49982.0,48.0,423.9636657358333,1597290.0,,1.8188917450297728,84000048.0,USA,5508.678974092906,,2020-04-12,73
Arizona,US,2020-06-23 04:33:35,33.7298,-111.4312,54599,1351,7581.0,45667.0,4.0,750.118461811333,429790.0,4185.0,2.4744042931189214,84000004.0,USA,5904.749422185257,7.664975549002729,2020-04-12,72
California,US,2020-06-23 04:33:35,36.1162,-119.6816,184765,5566,,179199.0,6.0,467.6147935285747,3411686.0,,3.0124753064703813,84000006.0,USA,8634.507858492296,,2020-04-12,72
Florida,US,2020-06-23 04:33:35,27.7663,-81.6868,100217,3173,,97044.0,12.0,466.6087493295965,1617487.0,13407.0,3.1661294989871984,84000012.0,USA,7530.993605145644,13.377969805522016,2020-04-12,72
Georgia,US,2020-06-23 04:33:35,33.0406,-83.6431,65928,2648,,63280.0,13.0,620.9416352725137,708026.0,9953.0,4.01650285159568,84000013.0,USA,6668.529642268185,15.09677223637908,2020-04-12,72
Illinois,US,2020-06-23 04:33:35,40.3495,-88.9861,137224,6671,,130553.0,17.0,1082.9067108823583,1380003.0,,4.861394508249286,84000017.0,USA,10890.329022166585,,2020-04-12,72
New Jersey,US,2020-06-23 04:33:35,40.2989,-74.521,169415,12974,29522.0,126919.0,34.0,1907.3561813021336,1267399.0,19401.0,7.658117640114511,84000034.0,USA,14268.99221926124,11.451760469852138,2020-04-12,72
New York,US,2020-06-23 04:33:35,42.1657,-74.9481,388488,31176,69710.0,287602.0,36.0,1997.0019884791272,3452099.0,89995.0,8.024958299870269,84000036.0,USA,17745.33207570583,23.16545169992381,2020-04-12,72
North Carolina,US,2020-06-23 04:33:35,35.6301,-79.8064,53964,1278,36921.0,15765.0,37.0,514.5267715247132,757345.0,,2.3682454969979987,84000037.0,USA,7221.004332154472,,2020-04-12,72
Texas,US,2020-06-23 04:33:35,31.0545,-97.5635,117790,2207,69190.0,46393.0,48.0,406.2301124770101,1549009.0,,1.8736734867136429,84000048.0,USA,5342.1691170549375,,2020-04-12,72
Arizona,US,2020-08-20 04:30:22,33.7298,-111.4312,195557,4634,28233.0,162690.0,4.0,2686.696020741018,1111239.0,21020.0,2.369641587874635,84000004.0,USA,15266.962570463998,10.748784241934576,2020-04-12,130
California,US,2020-08-20 04:30:22,36.1162,-119.6816,647274,11690,,635584.0,6.0,1638.16143677869,10140683.0,,1.8060357746487576,84000006.0,USA,25664.673435356948,,2020-04-12,130
Florida,US,2020-08-20 04:30:22,27.7663,-81.6868,584047,9932,,574115.0,12.0,2719.313491919563,4306239.0,35620.0,1.7005480723297954,84000012.0,USA,20049.77991861992,6.098824238460263,2020-04-12,130
Georgia,US,2020-08-20 04:30:22,33.0406,-83.6431,243982,4849,,239133.0,13.0,2297.939905003314,2075697.0,22664.0,1.987441696518596,84000013.0,USA,19549.913382936706,9.289209859743753,2020-04-12,130
